cleaned_tweet,label
rt blackjeezuss want black guy thats wears jordans tattoos bitch thats created player k,False
rt blackjeezuss someone drops trash mixtape dms,True
rt blackjeezuss bitches cant finish inch sub want inch dick,False
rt blacknerdjade rapeyass rt fireinfreetown uhnot rape bitch nigga rt latry see passed drunk ht,False
rt blacknerdjade rt parkourlewis last hours rt theblueprint last hour half work trash existing,True
rt blacknerdjade rt fivefifths hell wrong yall rt twantargaryen pecan pie sweet potato pie trash,False
rt blackoutninja bitch,False
rt blackrichyrich every nigga new hoe da next niggas old hoe,False
rt blackelvis favorite episode friends one blacks mysteriously vanish unemployed white people find affordable ho,True
rt blackkhippiee white girls date black guys hate black culture let stupid ass white girlfriends talk shit say nig,False
rt blackmantide whalelookyhere trying cat fish like nuh uh bitch get back,False
rt blakeanderson westondiamond sleezyjeezy justinmiculka shoot pussy ima beat face asphalt,False
rt blakeanthony thompsonera hiagokoury hoe smashed whole team chill lmao yall fools,False
rt blasianbytch graceishuman rhiannonrevolts yellow face,True
rt blazethegreat hate niggas get mad cuz fucked girl really happy showed bitch unloyal,False
rt blazethegreat likely signs crazy bitches aries taurus gemini cancer leo virgo libra scorpio sagittarius capricorn aq,False
rt bleacherreport video dont hurt kobebryant hits jumper rookie proceeds talk trash ht,True
rt bleacherreport video cfl lb solomon elimimian trash talks opponent halftime interview,True
rt bleacherreport video derek jeter hits walkoff single final atbat yankee stadium,True
rt bleekbrown miramar baddest hoes shid hoes looking like college,False
rt blessedyaszay iwanttopunchpeoplewho mock god,True
rt blisstabitha homeowner shoots armed suspect attacked pistol whipped,True
rt bloggerboxing matter go theres always asshole wearing yankees cap soundsgoodbro,False
rt bloodbloodbiood valentines day extra christmas bitches blood,False
rt bloopersinlife ugh white trash,False
rt blueblueshair friend talking bitch yall heavily dont fuck walks past,False
rt bluntsnextdoor bitch get fucked,False
rt bmorepocahontas asking kids brought apple teacher hes queer,False
rt boatbuilder call free bird,True
rt bobgnarlee back young buffalo soldier ha bro whereisperry tbt still bitch,False
rt bobklap asked betances game hed like starter someday yankees ever asked would im r,True
rt bobheller tell citizen kane best movie time go watch caddyshack pretentious film school cunt,False
rt bobheller whoever called lowest common denominator stupid pussy number probably mature definitely,False
rt bobbybluband note days month hoes selling pussy pop lol,False
rt bombfantasyyy aint fucking feeding supporting opinion irrelevant bitch,False
rt bongripbo thompsonera muhammad ali roy gracie hoe,False
rt boobah hoes fucking us niggas got news monogamous niggas yo bitch fucking anonymous niggas,False
rt boobsshoes real nigga shit bitches need slapped,False
rt bookkrazy dont always get drunk pass start making colored duct tape,True
rt booskerz dailysexsupply girls fuck back idoclyfe last one trash,False
rt bootygangcult bitches arent built wear certain shit,False
rt bootygangcult hoes control,False
rt bossydiva come get yo hoe,False
rt boujieassmeena always text besties like bitch call got scoop,False
rt boujieassmeena bitches got pretty pussy,False
rt boutcrazed best way make hillbilly something tell cant,True
rt bowdownnbitch nine times outta ten bitch using unclean brushes ten clients cant beat faced,False
rt bowersocknick least aint broke bitch,False
rt boygoten waka said suck dragon balls bitch call goku,False
rt brzyf jackie old bamma ass bitch,False
rt bracefacetay tell bitches ill always mrs,False
rt bradthor know twinkies old earth happened benghazi,True
rt brandan smell like weed bitch smell like sober,False
rt brandee ghetto sour cream,True
rt brandonbangerz mostafa guys thought sharkiesha shovel girl crazy snapped bitches nose,False
rt brandonondrums still bitch rt mryungone lol tweet lose,False
rt brandontierney crooked number followed shut frame love yankees,True
rt brandontierney grinding yankees,True
rt brandontweets else remembers bitches,False
rt branninwgl rt qbhitman rt latry thats baby mom though rt tyga aint hoe,False
rt braveconwarrior graphic christians massacred jihadi muslims slept including pastor wife kids,True
rt breadtruckkbri voiceofdstreetz breadtruckkbri hoes gon come go feel boy lol,False
rt breadtruckkbri denzy hoe,False
rt breebgorgeous females days dont like anything freaky niggas gossip like bitches,False
rt brendaaaa im love mary jane codine dont love hoes,False
rt brennanculp hoe aint judging get dont hurt someone process straight ab,False
rt brentlanders charlie last two songs quasireligious songs sake whiteironband whos coming next,True
rt brezshaimani tweet like bitch broke heart,False
rt briwh niggas gossip like hoes em bitches,False
rt brianfromwork thatonegirlpink coltuquick naw bitches want attention respect real women want respect truth,False
rt brianhopecomedy daddy batmans parents dead yup supermans yup going die sad ho,True
rt brianndominguez dont unfollow got app bitch,False
rt brianndominguez gasoline daddy yankee,True
rt brianndominguez green yellow lil wayne,True
rt briannachevonne birds feather flock gether hoes friends hoes bitter women bitter ones haters hater,False
rt briannalovesa im sick head colds suuuck top justusabbott challange beer chug,True
rt brickannn bitches slutty enough without costumes lol damn,False
rt brickyardbeezy used chase hoes dollarigns,False
rt brickyardbeezy im money hungry man bitches cant nuffin,False
rt britstratton justification bitch face thanks zzachbarness,False
rt britstratton bitch face point zzachbarness thats thanks,False
rt brittanny pull ex make bitch mad,False
rt broculture dive pussy like,False
rt broaddayjay fellas remember stock thermals timbs dykes buy,False
rt brodybolerjack tonyjohns johns honest got hoes different area codes,False
rt broganwebber beyonc trash,False
rt broganwebber wiz garbage put trash known beyonc put dumpster known vmas,True
rt brooklynkc vivalaquintaa yes love like pussy money weed,False
rt brooksbeau follow spree cunts retweet followmebeau,False
rt brooksheineman youngpeezyy jorge bitch,False
rt brooooo hoes trynna gay lmao,False
rt brosconfessions ate pussy first time today say think may new favorite food michigan,False
rt brosconfessions nice girls bitches asshole girls want dick womanlogic,False
rt brosconfessions people congratulate losing weight health reality lost weight could fuck hot bitches,False
rt brosconfessions unlike lot bros actually care girl love called pussy called,False
rt brosconfessions charlie sheen legend forthebros,True
rt brosconfessions dont pussy,False
rt brosconfessions ungrateful bitches,False
rt broski bitches look wen hear song da club,False
rt broski lauderdale thats hoes,False
rt broski call st thing da let know dat pussy yo mind,False
rt broski lmao bitches hate u still follow u,False
rt broski niggas dat dont get pussy usually ones thirstin big ugly bitches givin confidence,False
rt broski sum u bitches old braces,False
rt brothaluke nigga need money fuck bitch,False
rt brownskinliquor hoes,False
rt brownskinn cant trust none bitches dont trust none hoes,False
rt bruceforce study birds closely see spot female done even limited bird watching skills,True
rt brucevh getting painful experience like crossing monkey bars let go point order move forward,True
rt brucewayneakia niggers dont like,False
rt brwnskingirly soulja boy bitch aggravating nagging shit hope ion sound like,False
rt bryanbalsamo dev could tried money feels better pussy ive ever,False
rt bryanhoch days yankees pitchers catchers report,True
rt bryceserna dont pussy grab booty love booty appreciate booty,False
rt bubbafishh huntermoore clairemac cunt still talking holy fuck get breast cancer already,False
rt bubzayy one eye take bitch,False
rt buckeyewearing want popcorn hoes bol,False
rt buckmse ericmariners whiteponyjr jc faggot lil attention whore fuck mute,False
rt buckmse wildblood seen look like impresseddont talk shit dirt looking bitch,False
rt buckmse whiteponyjr ivanrabago drink beurs kid plus ur faggot anyways,False
rt buckmse abel yrs old beaner working home depot didnt want hang major l,True
rt buckmse chava needs stay lane keep sending gyro hell dont want big boys dirt infest ass beaner,False
rt buckmse dont get drafted squad gonna problems drop faggot jesus,False
rt buckmse kill beaner,False
rt buckymontana high school er body catch hoe lmao,False
rt budahefner breathtaker wake morning give head bitch,False
rt budahefner fuck dat bitch,False
rt budahefner like blowing loud wit bad bitches,False
rt budahefner aint hoe blood,False
rt budahefner roll lets get high lets get high bitch,False
rt budahound popping life whats fame bitches stalking life bitches aint thang,False
rt budapecanshellz bitch needs ray riced,False
rt bugalou yall hoes would never get skin,False
rt bugattibee bad bitch attitude nasty ooh ooh thats song hoe loveoohyie skyylevelmedia holipalooza atl,False
rt bullhunitproof bruh said black girls pussy taste like attitudes arguments lol,False
rt bulletdeezy wanna skinny fit sike thick bitches got going assfat thundathighs jellyrolls imstillsexy,False
rt bullhammerpt humbleteej trillsmith onthewrite shut bitch ass got something say mention peezy eyed bit,False
rt burgerking chicken fries oreo shake perfection,True
rt burrgos hang hoe gonna turn hoe,False
rt buttholeteeth pussy looks like died six months ago,False
rt buzzfeed photographer hid trash get adorable engagement photos,True
rt bvttousaibonez ross tha biggest bitch,False
rt bwtis sympathy people bitch situations get,False
rt cburrandjamal mom happened insert old friend name used close fuck bitch,False
rt champagne karmas bitch dont dish cant take,False
rt chlldhoodruiner aint hoe get traphouseeee,False
rt chlldhoodruiner great daquan got pregnant im gonna nigger grandbaby,False
rt chlldhoodruiner bitch ass nigga square,False
rt chlldhoodruiner rts hell spark hoe,False
rt chlldhoodruiner gotta keep hoes point,False
rt chlldhoodruiner iphone trash watch glo,True
rt chlldhoodruiner paid hold monkey look monkey real af,True
rt chlldhoodruiner taught hoes pose,False
rt chlldhoodruiner taking trash night,True
rt chlldhoodruiner u deep pussy,False
rt chlldhoodruiner else hated bitch nigga,False
rt cmpunk brandonspears cunt brandon dont cunt,False
rt cnnmoney breathe easy twinkies due back shelves summer,True
rt codprbs yeah think ill get early tonight get good nights rest tonight bitch tonight,False
rt cp reports say female victim shot waiting oreo mcflurry,True
rt cphil man trying eat kylegotjokes nigga said bitches showed nothin,False
rt cpritchett bookieg money cant buy love dont pay pussy,False
rt cdaesquire tweeting last night pussyass dick breath morning,False
rt calvii troncat theyre afraid bitch person,False
rt candynvodka every nigga pressed pussyspecially,False
rt candynvodka hoes aint leaving aint shit nigga bc hes yo aint shit nigga n dont want hoe win,False
rt caciteamordie dont wanna hoe,False
